No,RegionCode,RegionName,Sport,Match_Details
192,al,"Alabama",Volleyball,"Thursday, Sep. 3 3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p 7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p 0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p 10-0 (#3) Assumption 10-3 Providence 7p 3-0 (#10) Harrisburg 1-1 Washington 6:30p 2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p 1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p 6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p 1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p 0-2 Lincoln Christian 6-0 (#15) Norris"
193,al,"Alabama",Volleyball,"3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p"
194,al,"Alabama",Volleyball,"7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p"
195,al,"Alabama",Volleyball,"0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p"
196,al,"Alabama",Volleyball,"10-0 (#3) Assumption 10-3 Providence 7p"
197,al,"Alabama",Volleyball,"3-0 (#10) Harrisburg 1-1 Washington 6:30p"
198,al,"Alabama",Volleyball,"2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p"
199,al,"Alabama",Volleyball,"1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p"
200,al,"Alabama",Volleyball,"6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p"
201,al,"Alabama",Volleyball,"1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p"
202,al,"Alabama",Volleyball,"0-2 Lincoln Christian 6-0 (#15) Norris"
203,ak,"Alaska",Volleyball,"There are 4 matches for Alaska volleyball on Thu, 9/3/2026. The featured matches are by Alaska top ranked teams #21 Bettye Davis East Anchorage (Anchorage, AK) @ #3 Chugiak (AK), #8 South Anchorage (Anchorage, AK) @ #14 Bartlett (Anchorage, AK), and #20 Eagle River (AK) @ #11 West Anchorage (Anchorage, AK). The first match, #12 Dimond (Anchorage, AK) @ #15 Service (Anchorage, AK), starts at 7:30p. Related Content Alaska Girls Volleyball Stat LeadersAlaska Girls Volleyball PlayoffsAlaska Girls Volleyball Rankings Alaska High School Volleyball Schedule 4 Matches 3-4 (#12) Dimond 6-7 (#15) Service 7:30p 7-3 (#8) South Anchorage 2-5 (#14) Bartlett 7:30p console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 2-5 (#20) Eagle River 5-4 (#11) West Anchorage 7:30p 1-6 (#21) Bettye Davis East Anchorage 7-1 (#3) Chugiak 7:30p"
204,ak,"Alaska",Volleyball,"3-4 (#12) Dimond 6-7 (#15) Service 7:30p"
205,ak,"Alaska",Volleyball,"7-3 (#8) South Anchorage 2-5 (#14) Bartlett 7:30p"
206,ak,"Alaska",Volleyball,"2-5 (#20) Eagle River 5-4 (#11) West Anchorage 7:30p"
207,ak,"Alaska",Volleyball,"1-6 (#21) Bettye Davis East Anchorage 7-1 (#3) Chugiak 7:30p"
208,ak,"Alaska",Volleyball,"Related ScoreboardsConferences 2A Aurora2A Borealis2A Southeast2A Southwest3A Aurora3A Southcentral3A Southeast3A Western4A Cook Inlet4A Mid Alaska Associations Alaska School Activities Association Metros AnchorageFairbanksJuneau"
209,ak,"Alaska",Volleyball,"Thursday, Sep. 3 3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p 7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p 0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p 10-0 (#3) Assumption 10-3 Providence 7p 3-0 (#10) Harrisburg 1-1 Washington 6:30p 2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p 1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p 6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p 1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p 0-2 Lincoln Christian 6-0 (#15) Norris"
210,ak,"Alaska",Volleyball,"3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p"
211,ak,"Alaska",Volleyball,"7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p"
212,ak,"Alaska",Volleyball,"0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p"
213,ak,"Alaska",Volleyball,"10-0 (#3) Assumption 10-3 Providence 7p"
214,ak,"Alaska",Volleyball,"3-0 (#10) Harrisburg 1-1 Washington 6:30p"
215,ak,"Alaska",Volleyball,"2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p"
216,ak,"Alaska",Volleyball,"1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p"
217,ak,"Alaska",Volleyball,"6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p"
218,ak,"Alaska",Volleyball,"1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p"
219,ak,"Alaska",Volleyball,"0-2 Lincoln Christian 6-0 (#15) Norris"
220,az,"Arizona",Volleyball,"There are 73 matches for Arizona volleyball on Thu, 9/3/2026. The featured matches are by Arizona top ranked teams Tucson High Magnet School (Tucson, AZ) @ #2 Buena (Sierra Vista, AZ), Arete Prep (Gilbert, AZ) @ #3 Scottsdale Preparatory Academy (Scottsdale, AZ), and #4 Tanque Verde (Tucson, AZ) @ Tonopah Valley (Tonopah, AZ). The first match, Many Farms (AZ) @ Chinle (AZ), starts at 4p. Related Content Arizona Girls Volleyball Stat LeadersArizona Girls Volleyball PlayoffsArizona Girls Volleyball Rankings Recent Arizona Girls Volleyball HeadlinesVOLLEYBALL: Preseason top 100VOLLEYBALL: Preseason All-Americans Arizona High School Volleyball Schedule 73 Matches 0-1 Many Farms 2-1 Chinle 4p 0-2 Florence 1-0 Benjamin Franklin 4p console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 0-1 Arrowhead Christian Academy 0-1 Victory Futures Academy 4:30p 0-2 A+ Charter School 2-0 ASUPSP 4:30p 0-1 Imagine Prep 0-0 Tri City Prep 5p 5-0 Patagonia 0-1 Valley Union 5p 0-1 Imagine Prep 1-1 Tri-City Christian Academy 5p 3-0 Roosevelt Preparatory Academy 0-1 West Valley Christian 5p 2-5 (#18) The Gregory School 0-0 ASDB 5p 0-3 San Luis 3-3 Calipatria 5p 0-0 Antelope 4-2 Heritage Academy Maricopa 5p 0-0 Wickenburg Christian Academy 1-1 Telesis Prep 5p 2-1 Camp Verde 2-0 Phoenix Country Day 5p 0-0 Leading Edge Academy - GEC 0-2 Skyline Prep 5:45p 0-2 Casa Grande 2-1 Chandler 6p 1-0 River Valley 1-0 San Tan Foothills 6p 1-1 Sunnyslope 2-0 Desert Mountain 6p 3-2 (#16) Sunnyside 5-4 (#6) Pueblo 6p 3-0 Chandler Prep 1-2 Veritas Prep 6p 3-2 (#15) Rincon/University 2-0 Canyon del Oro 6p 3-6 (#17) Williams Field 1-0 Centennial 6p 0-2 Tucson High Magnet School 7-2 (#2) Buena 6p 0-3 Copper Canyon 0-2 La Joya Community 6p 1-1 Central 2-1 West Point 6p 1-2 Mesa 1-1 Kellis 6p 1-1 Basha 0-2 Maricopa 6p 1-2 Tombstone 2-0 Benson 6p 1-1 Coolidge 0-3 ALA - Anthem South 6p 2-1 Queen Creek 1-1 Mountain Ridge 6p 1-2 Sequoia Pathfinder Verrado Way 0-0 BASIS - Mesa 6p 0-1 Vista Grande 5-3 (#11) Nogales 6p 0-0 Highland Prep West 1-1 Amphitheater 6p 0-2 Desert Christian 2-0 ALA - Mesa North 6p 3-0 Cactus 1-2 St. Mary's 6p 1-2 Dobson 1-1 Camelback 6p 3-0 Youngker 0-2 Alhambra 6p 1-2 Madison Highland Prep 3-3 (#12) Empire 6p 1-0 Westwood 2-0 McClintock 6p 2-3 (#13) Mountain View 4-5 (#14) Marana 6p 1-1 Browne 1-0 North 6p 1-2 BASIS - Peoria 1-0 BASIS - Chandler 6p 1-0 St. John Paul II Catholic 0-3 Bourgade Catholic 6p 0-0 Catalina Foothills 1-0 Perry 6p 2-0 Lincoln Prep 0-1 Heritage Academy Mesa 6p 1-1 Trivium Prep 2-0 Rancho Solano Prep 6p 2-0 Horizon 3-0 Pinnacle 6p 1-1 Higley 1-1 Casteel 6p 1-0 Heritage Academy Gateway 0-1 Heritage Academy Laveen 6p 3-0 Chaparral 3-0 Corona del Sol 6p 1-1 Skyline 0-3 Desert Ridge 6p 2-1 Canyon View 1-1 Cienega 6p 2-0 Deer Valley 2-0 Cactus Shadows 6p 0-3 Phoenix Christian 0-0 Tempe Prep 6p 0-2 Moon Valley 0-3 Tempe 6p 0-1 Grand Canyon 0-1 Red Rock 6p 1-2 Red Mountain 1-2 Boulder Creek 6p 1-1 Mission Heights Prep 1-0 BASIS Phoenix 6p 2-2 Gilbert Classical Academy 2-0 San Tan Charter 6p 2-5 (#20) Sabino 0-4 ALA - Ironwood 6p 0-3 Santa Cruz Valley 0-1 Santa Rita 6p 4-4 (#10) Sahuaro 2-1 Walden Grove 6p 1-1 Apollo 2-0 Millennium 6p 7-2 (#4) Tanque Verde 1-0 Tonopah Valley 6p 1-2 Metro Tech 0-3 Carl Hayden Community 6p 0-2 Gila Ridge 1-2 Mountain View 6p 1-0 Arete Prep 6-1 (#3) Scottsdale Preparatory Academy 6p 0-1 Andrada Polytechnic 0-2 Highland Prep 6p 1-0 Gila Bend 0-0 Ridgeline Academy 6p 2-0 Ville de Marie Academy 1-0 BASIS - Prescott 6:20p 5-2 (#8) ALA - Vistancia 1-0 Seton Catholic 6:30p 0-0 Thunderbird Adventist Academy 0-0 Alta Vista 6:50p 3-0 Trinity Christian 1-1 Ridgeview College Prep 7p 1-1 EVAC 0-1 ASU Prep Poly 7p"
221,az,"Arizona",Volleyball,"0-1 Many Farms 2-1 Chinle 4p"
222,az,"Arizona",Volleyball,"0-2 Florence 1-0 Benjamin Franklin 4p"
223,az,"Arizona",Volleyball,"0-1 Arrowhead Christian Academy 0-1 Victory Futures Academy 4:30p"
224,az,"Arizona",Volleyball,"0-2 A+ Charter School 2-0 ASUPSP 4:30p"
225,az,"Arizona",Volleyball,"0-1 Imagine Prep 0-0 Tri City Prep 5p"
226,az,"Arizona",Volleyball,"5-0 Patagonia 0-1 Valley Union 5p"
227,az,"Arizona",Volleyball,"0-1 Imagine Prep 1-1 Tri-City Christian Academy 5p"
228,az,"Arizona",Volleyball,"3-0 Roosevelt Preparatory Academy 0-1 West Valley Christian 5p"
229,az,"Arizona",Volleyball,"2-5 (#18) The Gregory School 0-0 ASDB 5p"
230,az,"Arizona",Volleyball,"0-3 San Luis 3-3 Calipatria 5p"
231,az,"Arizona",Volleyball,"0-0 Antelope 4-2 Heritage Academy Maricopa 5p"
232,az,"Arizona",Volleyball,"0-0 Wickenburg Christian Academy 1-1 Telesis Prep 5p"
233,az,"Arizona",Volleyball,"2-1 Camp Verde 2-0 Phoenix Country Day 5p"
234,az,"Arizona",Volleyball,"0-0 Leading Edge Academy - GEC 0-2 Skyline Prep 5:45p"
235,az,"Arizona",Volleyball,"0-2 Casa Grande 2-1 Chandler 6p"
236,az,"Arizona",Volleyball,"1-0 River Valley 1-0 San Tan Foothills 6p"
237,az,"Arizona",Volleyball,"1-1 Sunnyslope 2-0 Desert Mountain 6p"
238,az,"Arizona",Volleyball,"3-2 (#16) Sunnyside 5-4 (#6) Pueblo 6p"
239,az,"Arizona",Volleyball,"3-0 Chandler Prep 1-2 Veritas Prep 6p"
240,az,"Arizona",Volleyball,"3-2 (#15) Rincon/University 2-0 Canyon del Oro 6p"
241,az,"Arizona",Volleyball,"3-6 (#17) Williams Field 1-0 Centennial 6p"
242,az,"Arizona",Volleyball,"0-2 Tucson High Magnet School 7-2 (#2) Buena 6p"
243,az,"Arizona",Volleyball,"0-3 Copper Canyon 0-2 La Joya Community 6p"
244,az,"Arizona",Volleyball,"1-1 Central 2-1 West Point 6p"
245,az,"Arizona",Volleyball,"1-2 Mesa 1-1 Kellis 6p"
246,az,"Arizona",Volleyball,"1-1 Basha 0-2 Maricopa 6p"
247,az,"Arizona",Volleyball,"1-2 Tombstone 2-0 Benson 6p"
248,az,"Arizona",Volleyball,"1-1 Coolidge 0-3 ALA - Anthem South 6p"
249,az,"Arizona",Volleyball,"2-1 Queen Creek 1-1 Mountain Ridge 6p"
250,az,"Arizona",Volleyball,"1-2 Sequoia Pathfinder Verrado Way 0-0 BASIS - Mesa 6p"
251,az,"Arizona",Volleyball,"0-1 Vista Grande 5-3 (#11) Nogales 6p"
252,az,"Arizona",Volleyball,"0-0 Highland Prep West 1-1 Amphitheater 6p"
253,az,"Arizona",Volleyball,"0-2 Desert Christian 2-0 ALA - Mesa North 6p"
254,az,"Arizona",Volleyball,"3-0 Cactus 1-2 St. Mary's 6p"
255,az,"Arizona",Volleyball,"1-2 Dobson 1-1 Camelback 6p"
256,az,"Arizona",Volleyball,"3-0 Youngker 0-2 Alhambra 6p"
257,az,"Arizona",Volleyball,"1-2 Madison Highland Prep 3-3 (#12) Empire 6p"
258,az,"Arizona",Volleyball,"1-0 Westwood 2-0 McClintock 6p"
259,az,"Arizona",Volleyball,"2-3 (#13) Mountain View 4-5 (#14) Marana 6p"
260,az,"Arizona",Volleyball,"1-1 Browne 1-0 North 6p"
261,az,"Arizona",Volleyball,"1-2 BASIS - Peoria 1-0 BASIS - Chandler 6p"
262,az,"Arizona",Volleyball,"1-0 St. John Paul II Catholic 0-3 Bourgade Catholic 6p"
263,az,"Arizona",Volleyball,"0-0 Catalina Foothills 1-0 Perry 6p"
264,az,"Arizona",Volleyball,"2-0 Lincoln Prep 0-1 Heritage Academy Mesa 6p"
265,az,"Arizona",Volleyball,"1-1 Trivium Prep 2-0 Rancho Solano Prep 6p"
266,az,"Arizona",Volleyball,"2-0 Horizon 3-0 Pinnacle 6p"
267,az,"Arizona",Volleyball,"1-1 Higley 1-1 Casteel 6p"
268,az,"Arizona",Volleyball,"1-0 Heritage Academy Gateway 0-1 Heritage Academy Laveen 6p"
269,az,"Arizona",Volleyball,"3-0 Chaparral 3-0 Corona del Sol 6p"
270,az,"Arizona",Volleyball,"1-1 Skyline 0-3 Desert Ridge 6p"
271,az,"Arizona",Volleyball,"2-1 Canyon View 1-1 Cienega 6p"
272,az,"Arizona",Volleyball,"2-0 Deer Valley 2-0 Cactus Shadows 6p"
273,az,"Arizona",Volleyball,"0-3 Phoenix Christian 0-0 Tempe Prep 6p"
274,az,"Arizona",Volleyball,"0-2 Moon Valley 0-3 Tempe 6p"
275,az,"Arizona",Volleyball,"0-1 Grand Canyon 0-1 Red Rock 6p"
276,az,"Arizona",Volleyball,"1-2 Red Mountain 1-2 Boulder Creek 6p"
277,az,"Arizona",Volleyball,"1-1 Mission Heights Prep 1-0 BASIS Phoenix 6p"
278,az,"Arizona",Volleyball,"2-2 Gilbert Classical Academy 2-0 San Tan Charter 6p"
279,az,"Arizona",Volleyball,"2-5 (#20) Sabino 0-4 ALA - Ironwood 6p"
280,az,"Arizona",Volleyball,"0-3 Santa Cruz Valley 0-1 Santa Rita 6p"
281,az,"Arizona",Volleyball,"4-4 (#10) Sahuaro 2-1 Walden Grove 6p"
282,az,"Arizona",Volleyball,"1-1 Apollo 2-0 Millennium 6p"
283,az,"Arizona",Volleyball,"7-2 (#4) Tanque Verde 1-0 Tonopah Valley 6p"
284,az,"Arizona",Volleyball,"1-2 Metro Tech 0-3 Carl Hayden Community 6p"
285,az,"Arizona",Volleyball,"0-2 Gila Ridge 1-2 Mountain View 6p"
286,az,"Arizona",Volleyball,"1-0 Arete Prep 6-1 (#3) Scottsdale Preparatory Academy 6p"
287,az,"Arizona",Volleyball,"0-1 Andrada Polytechnic 0-2 Highland Prep 6p"
288,az,"Arizona",Volleyball,"1-0 Gila Bend 0-0 Ridgeline Academy 6p"
289,az,"Arizona",Volleyball,"2-0 Ville de Marie Academy 1-0 BASIS - Prescott 6:20p"
290,az,"Arizona",Volleyball,"5-2 (#8) ALA - Vistancia 1-0 Seton Catholic 6:30p"
291,az,"Arizona",Volleyball,"0-0 Thunderbird Adventist Academy 0-0 Alta Vista 6:50p"
292,az,"Arizona",Volleyball,"3-0 Trinity Christian 1-1 Ridgeview College Prep 7p"
293,az,"Arizona",Volleyball,"1-1 EVAC 0-1 ASU Prep Poly 7p"
294,az,"Arizona",Volleyball,"Related ScoreboardsRegions 1A - Central1A - East1A - North1A - South1A - West2A - Central2A - East2A - North2A - South2A - Valley Associations Arizona Interscholastic AssociationCanyon Athletic Association Metros PhoenixTucsonYuma"
295,az,"Arizona",Volleyball,"Thursday, Sep. 3 3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p 7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p 0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p 10-0 (#3) Assumption 10-3 Providence 7p 3-0 (#10) Harrisburg 1-1 Washington 6:30p 2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p 1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p 6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p 1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p 0-2 Lincoln Christian 6-0 (#15) Norris"
296,az,"Arizona",Volleyball,"3-0 Bishop Moore 4-0 (#4) Orangewood Christian 6p"
297,az,"Arizona",Volleyball,"7-0 (#22) Mother McAuley 5-2 Lincoln-Way East 5p"
298,az,"Arizona",Volleyball,"0-2 Berkeley Prep 7-0 (#21) Calvary Christian 6:30p"
299,az,"Arizona",Volleyball,"10-0 (#3) Assumption 10-3 Providence 7p"
300,az,"Arizona",Volleyball,"3-0 (#10) Harrisburg 1-1 Washington 6:30p"
301,az,"Arizona",Volleyball,"2-4 Avon 10-0 (#25) Hamilton Southeastern 7:30p"
302,az,"Arizona",Volleyball,"1-0 (#11) Torrey Pines 11-0 (#1) Sierra Canyon 5:30p"
303,az,"Arizona",Volleyball,"6-3 Mira Costa 6-0 (#2) Mater Dei 5:45p"
304,az,"Arizona",Volleyball,"1-0 (#13) Cathedral Catholic 6-6 Southeast Career Tech 7p"
305,az,"Arizona",Volleyball,"0-2 Lincoln Christian 6-0 (#15) Norris"
306,ar,"Arkansas",Volleyball,"There are 83 matches for Arkansas volleyball on Thu, 9/3/2026. The featured matches are by Arkansas top ranked teams Greene County Tech (Paragould, AR) @ #1 Marion (AR), #3 Bentonville West (Centerton, AR) @ #2 Har-Ber (Springdale, AR), and #4 Fayetteville (AR) @ Northside (Fort Smith, AR). The first match, Garrett Memorial Christian (Hope, AR) vs. Seminole Ridge (Loxahatchee, FL), starts at 11:30a. Related Content Arkansas Girls Volleyball Stat LeadersArkansas Girls Volleyball PlayoffsArkansas Girls Volleyball Rankings Arkansas High School Volleyball Schedule 83 Matches 0-2G Garrett Memorial Christian 4-0 Seminole Ridge 11:30a 4-3-1 Paris 2-2 Lincoln 4p console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 3-3 Harrisburg 2-1 Crowley's Ridge Academy 4p 5-0 Barton 0-0 Jacksonville Lighthouse 4:30p 1-2 El Dorado 3-0 Benton 4:30p 2-3 Mountainburg 1-4 Magazine 4:30p 2-0 Izard County 6-2 Cotter 4:30p 4-0 (#5) Hackett 1-4 Two Rivers 4:30p 1-2 South Side 5-0 (#7) St. Joseph 4:30p 3-3 Walnut Ridge 1-4 Hoxie 4:30p 2-2 Bergman 2-4 Yellville-Summit 4:30p 2-3 Mountain Home 1-3-1 Batesville 4:30p 0-0 Melbourne 3-2 Flippin 4:30p 0-3 Genoa Central 2-2 Harmony Grove 4:30p 0-3 Rivercrest 3-2 Manila 4:30p 1-3 Guy-Perkins 1-4 Rose Bud 4:30p 4-0 (#12) Alma 0-3 Huntsville 4:30p 0-2 Palestine-Wheatley 3-2 Bald Knob 4:30p 5-0 (#11) Morrilton 3-0 Russellville 4:30p 3-0 Ridgefield Christian 2-0 Corning 4:30p 2-2 Piggott 1-6 Mammoth Spring 4:30p 0-1 Lee 0-3 Forrest City 4:30p 3-1 Fountain Lake 1-4 Ashdown 4:30p 3-3 Booneville 3-1 (#20) Dover 4:30p 0-4 Alpena 4-1 Omaha 4:30p 1-2 Episcopal 1-6 Maumelle Charter 4:30p 6-5 MHCA 2-2 Salem 4:30p 4-0 (#17) Columbia Christian 0-0 West Side Christian 4:30p 1-3 Midland 0-4 Cedar Ridge 4:30p 0-3M Mulberry 4-1 Mansfield 4:30p 0-2 Kirby 0-0 Exalt Academy 4:30p 2-2 Sheridan 3-0 Lake Hamilton 5p 1-1 Searcy 5-3 Beebe 5p 0-1 Lafayette County 8-1 (#25) Taylor 5p 0-4 Hot Springs 1-3 White Hall 5p 6-2 Arkansas 4-2 (#18) Lakeside 5:30p 2-2 Clinton 6-2 Harrison 5:30p 0-3 Jacksonville 2-1 Mount St. Mary Academy 5:30p 3-9 Christian Ministries Academy 2-6 Trinity Christian 5:30p 4-2-1 (#16) Baptist Prep 2-4 Mena 5:30p 0-1 Blytheville 1-3 Arkansas Christian Academy 5:30p 4-3 Little Rock Christian Academy 2-1 (#21) Sylvan Hills 5:30p 1-2 Robinson 3-3 Greenbrier 5:30p 0-3 Parkview 5-1 (#10) Pulaski Academy 5:30p 3-1 Maumelle 1-3 Vilonia 6p 1-3-1 North Little Rock 2-1 Central 6p 3-1 (#19) Lavaca 3-2 Providence Academy 6p 1-1 Thaden 1-5F Founders Classical Academy 6p 1-1 Jonesboro 5-3 Cabot 6p 4-4 Conway 1-2 Little Rock Southwest 6p 0-3 Neosho 3-2 Gentry 6p 3-1 Fountain Lake 1-4 Ashdown 6p 1-0 Decatur 3-1 Ozark Catholic Academy 6p 2-7-1 Lonoke 0-2 Stuttgart 6:30p 3-1 (#4) Fayetteville 1-3 Northside 6:30p 2-1 Southside 4-1 Rogers 6:30p 2-2 (#14) Shiloh Christian 1-3 Springdale 6:30p 5-3 (#23) Farmington 2-0 Nixa 6:30p 1-0 Mineral Springs 1-4 Magnet Cove 6:30p 0-5 Cave City 0-3 Valley Springs 6:30p 0-2 Mountain Pine 1-4 Cutter-Morning Star 6:30p 1-5 Siloam Springs 1-2 Prairie Grove 6:30p 7-2 (#3) Bentonville West 8-0 (#2) Har-Ber 6:30p 5-3 (#6) Bentonville 5-2 Rogers Heritage 6:30p 1-1 Greene County Tech 9-1 (#1) Marion 7p 1-4 Nettleton 1-2 Paragould 7p 0-2 West Memphis 4-2-1 Valley View 7p 3-2 Harding Academy 4-1 (#9) Bauxite 7p 4-0 (#22) Perryville 0-3 Quitman 7p 2-0 Ozark 2-1 Gravette 7p 0-3 Pottsville 2-1 Van Buren 7p 2-0 Southside 3-2 (#8) Westside 7p 1-4 Pea Ridge 1-2 Clarksville 7p 4-1 Magnolia 0-0 Byrd 7p 1-3 Dardanelle 1-4 Atkins 7p 2-2 Central 4-2 Newport 7p 3-0 Hector 1-1 Nemo Vista 7p 5-0 (#15) Wynne 9-1-1 (#24) Brookland 7p 4-1 Mayflower 0-2 Conway Christian 7p 2-2 Arkadelphia 0-1 Smackover 7p 1-4 West Fork 1-2 Charleston 7p 0-0 Lisa Academy North 5-4 Abundant Life 7:30p 0-0B Billings 4-5-1S Stillwater Spartans"
307,ar,"Arkansas",Volleyball,"0-2G Garrett Memorial Christian 4-0 Seminole Ridge 11:30a"
308,ar,"Arkansas",Volleyball,"4-3-1 Paris 2-2 Lincoln 4p"
309,ar,"Arkansas",Volleyball,"3-3 Harrisburg 2-1 Crowley's Ridge Academy 4p"
310,ar,"Arkansas",Volleyball,"5-0 Barton 0-0 Jacksonville Lighthouse 4:30p"
311,ar,"Arkansas",Volleyball,"1-2 El Dorado 3-0 Benton 4:30p"
312,ar,"Arkansas",Volleyball,"2-3 Mountainburg 1-4 Magazine 4:30p"
313,ar,"Arkansas",Volleyball,"2-0 Izard County 6-2 Cotter 4:30p"
314,ar,"Arkansas",Volleyball,"4-0 (#5) Hackett 1-4 Two Rivers 4:30p"
315,ar,"Arkansas",Volleyball,"1-2 South Side 5-0 (#7) St. Joseph 4:30p"
316,ar,"Arkansas",Volleyball,"3-3 Walnut Ridge 1-4 Hoxie 4:30p"
317,ar,"Arkansas",Volleyball,"2-2 Bergman 2-4 Yellville-Summit 4:30p"
318,ar,"Arkansas",Volleyball,"2-3 Mountain Home 1-3-1 Batesville 4:30p"
319,ar,"Arkansas",Volleyball,"0-0 Melbourne 3-2 Flippin 4:30p"
320,ar,"Arkansas",Volleyball,"0-3 Genoa Central 2-2 Harmony Grove 4:30p"
321,ar,"Arkansas",Volleyball,"0-3 Rivercrest 3-2 Manila 4:30p"
322,ar,"Arkansas",Volleyball,"1-3 Guy-Perkins 1-4 Rose Bud 4:30p"
323,ar,"Arkansas",Volleyball,"4-0 (#12) Alma 0-3 Huntsville 4:30p"
324,ar,"Arkansas",Volleyball,"0-2 Palestine-Wheatley 3-2 Bald Knob 4:30p"
325,ar,"Arkansas",Volleyball,"5-0 (#11) Morrilton 3-0 Russellville 4:30p"
326,ar,"Arkansas",Volleyball,"3-0 Ridgefield Christian 2-0 Corning 4:30p"
327,ar,"Arkansas",Volleyball,"2-2 Piggott 1-6 Mammoth Spring 4:30p"
328,ar,"Arkansas",Volleyball,"0-1 Lee 0-3 Forrest City 4:30p"
329,ar,"Arkansas",Volleyball,"3-1 Fountain Lake 1-4 Ashdown 4:30p"
330,ar,"Arkansas",Volleyball,"3-3 Booneville 3-1 (#20) Dover 4:30p"
331,ar,"Arkansas",Volleyball,"0-4 Alpena 4-1 Omaha 4:30p"
332,ar,"Arkansas",Volleyball,"1-2 Episcopal 1-6 Maumelle Charter 4:30p"
333,ar,"Arkansas",Volleyball,"6-5 MHCA 2-2 Salem 4:30p"
334,ar,"Arkansas",Volleyball,"4-0 (#17) Columbia Christian 0-0 West Side Christian 4:30p"
335,ar,"Arkansas",Volleyball,"1-3 Midland 0-4 Cedar Ridge 4:30p"
336,ar,"Arkansas",Volleyball,"0-3M Mulberry 4-1 Mansfield 4:30p"
337,ar,"Arkansas",Volleyball,"0-2 Kirby 0-0 Exalt Academy 4:30p"
338,ar,"Arkansas",Volleyball,"2-2 Sheridan 3-0 Lake Hamilton 5p"
339,ar,"Arkansas",Volleyball,"1-1 Searcy 5-3 Beebe 5p"
340,ar,"Arkansas",Volleyball,"0-1 Lafayette County 8-1 (#25) Taylor 5p"
341,ar,"Arkansas",Volleyball,"0-4 Hot Springs 1-3 White Hall 5p"
342,ar,"Arkansas",Volleyball,"6-2 Arkansas 4-2 (#18) Lakeside 5:30p"
343,ar,"Arkansas",Volleyball,"2-2 Clinton 6-2 Harrison 5:30p"
344,ar,"Arkansas",Volleyball,"0-3 Jacksonville 2-1 Mount St. Mary Academy 5:30p"
345,ar,"Arkansas",Volleyball,"3-9 Christian Ministries Academy 2-6 Trinity Christian 5:30p"
346,ar,"Arkansas",Volleyball,"4-2-1 (#16) Baptist Prep 2-4 Mena 5:30p"
347,ar,"Arkansas",Volleyball,"0-1 Blytheville 1-3 Arkansas Christian Academy 5:30p"
348,ar,"Arkansas",Volleyball,"4-3 Little Rock Christian Academy 2-1 (#21) Sylvan Hills 5:30p"
349,ar,"Arkansas",Volleyball,"1-2 Robinson 3-3 Greenbrier 5:30p"
350,ar,"Arkansas",Volleyball,"0-3 Parkview 5-1 (#10) Pulaski Academy 5:30p"
351,ar,"Arkansas",Volleyball,"3-1 Maumelle 1-3 Vilonia 6p"
